gameId,gameDate,teamCity,teamName,teamId,opponentTeamCity,opponentTeamName,opponentTeamId,home,win,teamScore,opponentScore,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,numMinutes,q1Points,q2Points,q3Points,q4Points,benchPoints,biggestLead,biggestScoringRun,leadChanges,pointsFastBreak,pointsFromTurnovers,pointsInThePaint,pointsSecondChance,timesTied,timeoutsRemaining,seasonWins,seasonLosses,coachId,gameId,gameType,gameLabel,gameSubLabel,seriesGameNumber
20700669,2008-01-30 20:00:00,Golden State,Warriors,1610612744,New Orleans,Hornets,1610612740,0,1,116,103,23.0,5.0,2.0,86.0,45.0,0.523,27.0,13.0,0.481,14.0,13.0,0.929,27.0,9.0,36.0,19.0,6.0,13.0,240.0,,,,,,,,,,,,,,,,,,20700669,Regular Season,,,
20700613,2008-01-23 19:30:00,Toronto,Raptors,1610612761,Boston,Celtics,1610612738,0,1,114,112,32.0,2.0,8.0,69.0,40.0,0.58,21.0,15.0,0.714,19.0,19.0,1.0,25.0,4.0,29.0,20.0,19.0,2.0,240.0,,,,,,,,,,,,,,,,,,20700613,Regular Season,,,
20700589,2008-01-19 20:30:00,Golden State,Warriors,1610612744,Milwaukee,Bucks,1610612749,0,1,119,99,25.0,4.0,13.0,79.0,43.0,0.544,24.0,10.0,0.417,25.0,23.0,0.92,28.0,8.0,36.0,21.0,16.0,20.0,240.0,,,,,,,,,,,,,,,,,,20700589,Regular Season,,,
20700539,2008-01-12 22:00:00,Sacramento,Kings,1610612758,Indiana,Pacers,1610612754,1,0,105,111,17.0,2.0,7.0,74.0,37.0,0.5,14.0,7.0,0.5,25.0,24.0,0.96,32.0,8.0,40.0,23.0,23.0,-6.0,240.0,,,,,,,,,,,,,,,,,,20700539,Regular Season,,,
20700498,2008-01-07 21:00:00,Phoenix,Suns,1610612756,Denver,Nuggets,1610612743,1,1,137,115,32.0,13.0,1.0,93.0,50.0,0.538,31.0,20.0,0.645,18.0,17.0,0.944,30.0,12.0,42.0,32.0,10.0,22.0,240.0,,,,,,,,,,,,,,,,,,20700498,Regular Season,,,
20700390,2007-12-21 22:30:00,Seattle,SuperSonics,1610612760,Toronto,Raptors,1610612761,1,1,123,115,33.0,10.0,5.0,84.0,47.0,0.56,17.0,10.0,0.588,21.0,19.0,0.905,30.0,5.0,35.0,15.0,13.0,8.0,240.0,,,,,,,,,,,,,,,,,,20700390,Regular Season,,,
20700356,2007-12-17 19:30:00,Indiana,Pacers,1610612754,New York,Knicks,1610612752,0,1,119,92,29.0,6.0,10.0,84.0,49.0,0.583,23.0,11.0,0.478,10.0,10.0,1.0,35.0,9.0,44.0,23.0,20.0,27.0,240.0,,,,,,,,,,,,,,,,,,20700356,Regular Season,,,
20700347,2007-12-15 20:30:00,Dallas,Mavericks,1610612742,Houston,Rockets,1610612745,0,1,96,83,21.0,2.0,14.0,71.0,36.0,0.507,15.0,7.0,0.467,18.0,17.0,0.944,21.0,8.0,29.0,15.0,12.0,13.0,240.0,,,,,,,,,,,,,,,,,,20700347,Regular Season,,,
20700317,2007-12-12 19:00:00,Indiana,Pacers,1610612754,Chicago,Bulls,1610612741,1,1,117,102,30.0,8.0,5.0,79.0,44.0,0.557,24.0,11.0,0.458,20.0,18.0,0.9,32.0,7.0,39.0,23.0,17.0,15.0,240.0,,,,,,,,,,,,,,,,,,20700317,Regular Season,,,
20700297,2007-12-09 18:00:00,Portland,Trail Blazers,1610612757,Milwaukee,Bucks,1610612749,1,1,117,113,25.0,6.0,8.0,71.0,40.0,0.563,18.0,9.0,0.5,31.0,28.0,0.903,26.0,8.0,34.0,24.0,18.0,4.0,265.0,,,,,,,,,,,,,,,,,,20700297,Regular Season,,,
20700271,2007-12-05 22:30:00,Golden State,Warriors,1610612744,Milwaukee,Bucks,1610612749,1,1,120,90,29.0,6.0,16.0,86.0,45.0,0.523,22.0,15.0,0.682,16.0,15.0,0.938,31.0,10.0,41.0,21.0,17.0,30.0,240.0,,,,,,,,,,,,,,,,,,20700271,Regular Season,,,
20700256,2007-12-04 19:00:00,Detroit,Pistons,1610612765,Atlanta,Hawks,1610612737,0,1,106,95,29.0,10.0,8.0,81.0,42.0,0.519,10.0,6.0,0.6,17.0,16.0,0.941,28.0,11.0,39.0,23.0,16.0,11.0,240.0,,,,,,,,,,,,,,,,,,20700256,Regular Season,,,
20700200,2007-11-26 22:00:00,Sacramento,Kings,1610612758,San Antonio,Spurs,1610612759,1,1,112,99,18.0,8.0,9.0,78.0,43.0,0.551,12.0,5.0,0.417,23.0,21.0,0.913,36.0,6.0,42.0,20.0,10.0,13.0,240.0,,,,,,,,,,,,,,,,,,20700200,Regular Season,,,
20700195,2007-11-25 21:00:00,San Antonio,Spurs,1610612759,Seattle,SuperSonics,1610612760,0,1,116,101,23.0,3.0,3.0,80.0,41.0,0.513,19.0,11.0,0.579,24.0,23.0,0.958,27.0,12.0,39.0,18.0,9.0,15.0,240.0,,,,,,,,,,,,,,,,,,20700195,Regular Season,,,
20700167,2007-11-21 21:00:00,Phoenix,Suns,1610612756,Sacramento,Kings,1610612758,1,1,127,111,33.0,7.0,7.0,92.0,49.0,0.533,24.0,10.0,0.417,21.0,19.0,0.905,31.0,7.0,38.0,23.0,7.0,16.0,240.0,,,,,,,,,,,,,,,,,,20700167,Regular Season,,,
20700112,2007-11-14 20:00:00,Sacramento,Kings,1610612758,Minnesota,Timberwolves,1610612750,0,0,103,108,26.0,2.0,9.0,78.0,39.0,0.5,25.0,11.0,0.44,14.0,14.0,1.0,23.0,3.0,26.0,18.0,16.0,-5.0,240.0,,,,,,,,,,,,,,,,,,20700112,Regular Season,,,
20700082,2007-11-10 20:30:00,Toronto,Raptors,1610612761,Chicago,Bulls,1610612741,0,1,101,71,36.0,2.0,10.0,75.0,41.0,0.547,20.0,10.0,0.5,10.0,9.0,0.9,37.0,7.0,44.0,22.0,23.0,30.0,240.0,,,,,,,,,,,,,,,,,,20700082,Regular Season,,,
20700033,2007-11-03 20:30:00,Sacramento,Kings,1610612758,Dallas,Mavericks,1610612742,0,0,102,123,14.0,0.0,8.0,70.0,35.0,0.5,7.0,3.0,0.429,32.0,29.0,0.906,16.0,11.0,27.0,21.0,16.0,-21.0,240.0,,,,,,,,,,,,,,,,,,20700033,Regular Season,,,
20700018,2007-11-02 19:30:00,Toronto,Raptors,1610612761,New Jersey,Nets,1610612751,0,1,106,69,28.0,5.0,10.0,77.0,39.0,0.506,22.0,13.0,0.591,16.0,15.0,0.938,31.0,6.0,37.0,19.0,12.0,37.0,240.0,,,,,,,,,,,,,,,,,,20700018,Regular Season,,,
10700076,2007-10-20 19:30:00,Los Angeles,Clippers,1610612746,Phoenix,Suns,1610612756,1,1,110,103,29.0,6.0,10.0,74.0,37.0,0.5,9.0,4.0,0.444,35.0,32.0,0.914,38.0,4.0,42.0,29.0,20.0,7.0,240.0,,,,,,,,,,,,,,,,,,10700076,Preseason,,,
10700048,2007-10-15 22:00:00,Phoenix,Suns,1610612756,Utah,Jazz,1610612762,1,1,124,101,28.0,11.0,14.0,82.0,43.0,0.524,26.0,16.0,0.615,24.0,22.0,0.917,30.0,7.0,37.0,30.0,22.0,23.0,240.0,,,,,,,,,,,,,,,,,,10700048,Preseason,,,
20601210,2007-04-16 22:00:00,Oklahoma City,Hornets,1610612740,Sacramento,Kings,1610612758,0,1,125,118,28.0,4.0,5.0,86.0,48.0,0.558,21.0,9.0,0.429,22.0,20.0,0.909,35.0,7.0,42.0,23.0,11.0,7.0,240.0,,,,,,,,,,,,,,,,,,20601210,Regular Season,,,
20601192,2007-04-14 21:00:00,Phoenix,Suns,1610612756,Utah,Jazz,1610612762,0,1,126,98,31.0,7.0,11.0,82.0,43.0,0.524,23.0,10.0,0.435,31.0,30.0,0.968,36.0,6.0,42.0,23.0,12.0,28.0,240.0,,,,,,,,,,,,,,,,,,20601192,Regular Season,,,
20601122,2007-04-06 19:00:00,Indiana,Pacers,1610612754,Charlotte,Bobcats,1610612766,0,1,112,102,22.0,8.0,2.0,73.0,40.0,0.548,11.0,7.0,0.636,27.0,25.0,0.926,33.0,8.0,41.0,17.0,14.0,10.0,240.0,,,,,,,,,,,,,,,,,,20601122,Regular Season,,,
20601092,2007-04-01 15:30:00,Phoenix,Suns,1610612756,Dallas,Mavericks,1610612742,1,1,126,104,25.0,4.0,6.0,71.0,46.0,0.648,21.0,12.0,0.571,23.0,22.0,0.957,28.0,3.0,31.0,19.0,11.0,22.0,240.0,,,,,,,,,,,,,,,,,,20601092,Regular Season,,,
20601020,2007-03-23 19:00:00,Toronto,Raptors,1610612761,Denver,Nuggets,1610612743,1,1,121,94,31.0,9.0,8.0,86.0,49.0,0.57,23.0,12.0,0.522,12.0,11.0,0.917,35.0,9.0,44.0,22.0,14.0,27.0,240.0,,,,,,,,,,,,,,,,,,20601020,Regular Season,,,
20600992,2007-03-18 18:00:00,Houston,Rockets,1610612745,Philadelphia,76ers,1610612755,0,1,124,74,29.0,4.0,10.0,92.0,49.0,0.533,25.0,11.0,0.44,16.0,15.0,0.938,42.0,12.0,54.0,18.0,7.0,50.0,240.0,,,,,,,,,,,,,,,,,,20600992,Regular Season,,,
20600981,2007-03-17 19:00:00,Indiana,Pacers,1610612754,Atlanta,Hawks,1610612737,1,1,113,90,27.0,7.0,11.0,77.0,41.0,0.532,18.0,8.0,0.444,25.0,23.0,0.92,25.0,9.0,34.0,24.0,10.0,23.0,240.0,,,,,,,,,,,,,,,,,,20600981,Regular Season,,,
20600949,2007-03-13 19:00:00,Cleveland,Cavaliers,1610612739,Sacramento,Kings,1610612758,1,1,124,100,35.0,6.0,12.0,85.0,46.0,0.541,23.0,13.0,0.565,21.0,19.0,0.905,41.0,10.0,51.0,24.0,20.0,24.0,240.0,,,,,,,,,,,,,,,,,,20600949,Regular Season,,,
20600901,2007-03-06 19:30:00,Seattle,SuperSonics,1610612760,New York,Knicks,1610612752,0,1,100,99,26.0,5.0,8.0,75.0,39.0,0.52,24.0,13.0,0.542,10.0,9.0,0.9,26.0,7.0,33.0,25.0,15.0,1.0,240.0,,,,,,,,,,,,,,,,,,20600901,Regular Season,,,
20600745,2007-02-09 20:00:00,Minnesota,Timberwolves,1610612750,Memphis,Grizzlies,1610612763,0,0,97,105,31.0,5.0,8.0,84.0,42.0,0.5,14.0,7.0,0.5,6.0,6.0,1.0,41.0,7.0,48.0,25.0,24.0,-8.0,265.0,,,,,,,,,,,,,,,,,,20600745,Regular Season,,,
20600709,2007-02-04 12:00:00,Toronto,Raptors,1610612761,Los Angeles,Clippers,1610612746,1,1,122,110,30.0,2.0,3.0,75.0,44.0,0.587,20.0,12.0,0.6,24.0,22.0,0.917,31.0,3.0,34.0,19.0,11.0,12.0,240.0,,,,,,,,,,,,,,,,,,20600709,Regular Season,,,
20600664,2007-01-29 20:00:00,Phoenix,Suns,1610612756,Minnesota,Timberwolves,1610612750,0,0,112,121,25.0,4.0,4.0,74.0,37.0,0.5,36.0,15.0,0.417,25.0,23.0,0.92,19.0,7.0,26.0,17.0,14.0,-9.0,240.0,,,,,,,,,,,,,,,,,,20600664,Regular Season,,,
20600623,2007-01-24 19:00:00,Philadelphia,76ers,1610612755,Cleveland,Cavaliers,1610612739,0,1,118,115,21.0,3.0,4.0,82.0,43.0,0.524,11.0,6.0,0.545,27.0,26.0,0.963,30.0,8.0,38.0,26.0,18.0,3.0,290.0,,,,,,,,,,,,,,,,,,20600623,Regular Season,,,
20600606,2007-01-22 19:00:00,Toronto,Raptors,1610612761,Charlotte,Bobcats,1610612766,1,1,105,84,27.0,4.0,7.0,82.0,42.0,0.512,18.0,8.0,0.444,14.0,13.0,0.929,29.0,10.0,39.0,16.0,14.0,21.0,240.0,,,,,,,,,,,,,,,,,,20600606,Regular Season,,,
20600589,2007-01-19 21:00:00,Phoenix,Suns,1610612756,Portland,Trail Blazers,1610612757,1,1,106,101,28.0,8.0,5.0,72.0,38.0,0.528,16.0,8.0,0.5,23.0,22.0,0.957,22.0,7.0,29.0,11.0,11.0,5.0,240.0,,,,,,,,,,,,,,,,,,20600589,Regular Season,,,
20600548,2007-01-13 21:00:00,Miami,Heat,1610612748,Utah,Jazz,1610612762,0,1,119,110,19.0,6.0,12.0,63.0,32.0,0.508,23.0,13.0,0.565,45.0,42.0,0.933,24.0,4.0,28.0,34.0,15.0,9.0,240.0,,,,,,,,,,,,,,,,,,20600548,Regular Season,,,
20600535,2007-01-12 20:00:00,Minnesota,Timberwolves,1610612750,Memphis,Grizzlies,1610612763,0,1,116,110,23.0,6.0,4.0,81.0,42.0,0.519,10.0,6.0,0.6,27.0,26.0,0.963,28.0,13.0,41.0,30.0,14.0,6.0,240.0,,,,,,,,,,,,,,,,,,20600535,Regular Season,,,
20600524,2007-01-10 20:30:00,Dallas,Mavericks,1610612742,Portland,Trail Blazers,1610612757,1,1,99,74,23.0,4.0,8.0,68.0,35.0,0.515,16.0,10.0,0.625,20.0,19.0,0.95,32.0,8.0,40.0,23.0,14.0,25.0,240.0,,,,,,,,,,,,,,,,,,20600524,Regular Season,,,
20600466,2007-01-02 22:00:00,Sacramento,Kings,1610612758,New York,Knicks,1610612752,1,1,112,100,23.0,4.0,11.0,80.0,45.0,0.563,15.0,6.0,0.4,17.0,16.0,0.941,24.0,6.0,30.0,19.0,12.0,12.0,240.0,,,,,,,,,,,,,,,,,,20600466,Regular Season,,,
20600457,2006-12-31 22:00:00,Seattle,SuperSonics,1610612760,Boston,Celtics,1610612738,1,1,101,95,22.0,4.0,9.0,74.0,40.0,0.541,9.0,4.0,0.444,18.0,17.0,0.944,32.0,5.0,37.0,21.0,21.0,6.0,240.0,,,,,,,,,,,,,,,,,,20600457,Regular Season,,,
20600412,2006-12-26 21:00:00,Phoenix,Suns,1610612756,Portland,Trail Blazers,1610612757,1,1,110,87,29.0,4.0,9.0,82.0,44.0,0.537,18.0,9.0,0.5,13.0,13.0,1.0,32.0,7.0,39.0,20.0,17.0,23.0,240.0,,,,,,,,,,,,,,,,,,20600412,Regular Season,,,
20600402,2006-12-23 22:00:00,Seattle,SuperSonics,1610612760,Toronto,Raptors,1610612761,1,1,110,97,20.0,2.0,5.0,82.0,42.0,0.512,12.0,7.0,0.583,21.0,19.0,0.905,34.0,11.0,45.0,21.0,16.0,13.0,240.0,,,,,,,,,,,,,,,,,,20600402,Regular Season,,,
20600280,2006-12-08 20:00:00,Minnesota,Timberwolves,1610612750,Utah,Jazz,1610612762,1,1,110,103,19.0,6.0,8.0,82.0,42.0,0.512,13.0,6.0,0.462,22.0,20.0,0.909,26.0,10.0,36.0,24.0,13.0,7.0,240.0,,,,,,,,,,,,,,,,,,20600280,Regular Season,,,
20600250,2006-12-04 20:00:00,San Antonio,Spurs,1610612759,Golden State,Warriors,1610612744,1,1,129,89,37.0,5.0,5.0,94.0,49.0,0.521,23.0,13.0,0.565,19.0,18.0,0.947,40.0,11.0,51.0,18.0,13.0,40.0,240.0,,,,,,,,,,,,,,,,,,20600250,Regular Season,,,
10600077,2006-10-20 22:30:00,Portland,Trail Blazers,1610612757,Seattle,SuperSonics,1610612760,0,1,103,95,18.0,1.0,10.0,58.0,36.0,0.621,8.0,4.0,0.5,30.0,27.0,0.9,22.0,2.0,24.0,27.0,23.0,8.0,240.0,,,,,,,,,,,,,,,,,,10600077,Preseason,,,
40500227,2006-05-22 20:00:00,Dallas,Mavericks,1610612742,San Antonio,Spurs,1610612759,0,1,119,111,15.0,5.0,3.0,81.0,42.0,0.519,17.0,7.0,0.412,31.0,28.0,0.903,32.0,9.0,41.0,32.0,12.0,8.0,265.0,,,,,,,,,,,,,,,,,,40500227,Playoffs,West - Conf. Semifinals,,7.0
40500231,2006-05-08 22:30:00,Phoenix,Suns,1610612756,Los Angeles,Clippers,1610612746,1,1,130,123,26.0,1.0,6.0,86.0,47.0,0.547,27.0,12.0,0.444,25.0,24.0,0.96,26.0,8.0,34.0,25.0,11.0,7.0,240.0,,,,,,,,,,,,,,,,,,40500231,Playoffs,West - Conf. Semifinals,,1.0
40500157,2006-05-06 20:30:00,Phoenix,Suns,1610612756,Los Angeles,Lakers,1610612747,1,1,121,90,24.0,3.0,5.0,77.0,47.0,0.61,21.0,10.0,0.476,18.0,17.0,0.944,36.0,1.0,37.0,13.0,10.0,31.0,240.0,,,,,,,,,,,,,,,,,,40500157,Playoffs,West - First Round,,7.0
20501094,2006-04-02 21:00:00,Seattle,SuperSonics,1610612760,Portland,Trail Blazers,1610612757,1,1,122,83,26.0,1.0,3.0,83.0,44.0,0.53,17.0,11.0,0.647,25.0,23.0,0.92,42.0,10.0,52.0,20.0,14.0,39.0,240.0,,,,,,,,,,,,,,,,,,20501094,Regular Season,,,
20501055,2006-03-29 19:30:00,Philadelphia,76ers,1610612755,Detroit,Pistons,1610612765,1,0,91,101,18.0,4.0,4.0,69.0,35.0,0.507,10.0,4.0,0.4,18.0,17.0,0.944,30.0,8.0,38.0,18.0,19.0,-10.0,240.0,,,,,,,,,,,,,,,,,,20501055,Regular Season,,,
20501014,2006-03-23 20:30:00,Dallas,Mavericks,1610612742,Golden State,Warriors,1610612744,1,0,121,122,24.0,7.0,4.0,74.0,40.0,0.541,15.0,6.0,0.4,38.0,35.0,0.921,32.0,11.0,43.0,25.0,20.0,-1.0,240.0,,,,,,,,,,,,,,,,,,20501014,Regular Season,,,
20500958,2006-03-15 21:00:00,Phoenix,Suns,1610612756,Los Angeles,Clippers,1610612746,1,1,126,95,31.0,6.0,6.0,90.0,50.0,0.556,31.0,16.0,0.516,11.0,10.0,0.909,44.0,3.0,47.0,20.0,16.0,31.0,240.0,,,,,,,,,,,,,,,,,,20500958,Regular Season,,,
20500948,2006-03-14 22:00:00,Sacramento,Kings,1610612758,Los Angeles,Lakers,1610612747,1,1,114,98,25.0,8.0,7.0,72.0,39.0,0.542,19.0,10.0,0.526,28.0,26.0,0.929,29.0,6.0,35.0,17.0,17.0,16.0,240.0,,,,,,,,,,,,,,,,,,20500948,Regular Season,,,
20500941,2006-03-14 19:00:00,Toronto,Raptors,1610612761,Philadelphia,76ers,1610612755,0,1,111,97,29.0,5.0,13.0,73.0,38.0,0.521,25.0,10.0,0.4,26.0,25.0,0.962,30.0,7.0,37.0,25.0,16.0,14.0,240.0,,,,,,,,,,,,,,,,,,20500941,Regular Season,,,
20500933,2006-03-12 19:00:00,New Jersey,Nets,1610612751,Oklahoma City,Hornets,1610612740,0,1,95,84,21.0,1.0,3.0,60.0,31.0,0.517,16.0,7.0,0.438,28.0,26.0,0.929,37.0,3.0,40.0,21.0,22.0,11.0,240.0,,,,,,,,,,,,,,,,,,20500933,Regular Season,,,
20500844,2006-03-01 19:00:00,Sacramento,Kings,1610612758,Cleveland,Cavaliers,1610612739,0,1,97,90,24.0,3.0,7.0,75.0,38.0,0.507,16.0,7.0,0.438,14.0,14.0,1.0,30.0,8.0,38.0,23.0,16.0,7.0,240.0,,,,,,,,,,,,,,,,,,20500844,Regular Season,,,
20500792,2006-02-22 19:00:00,Seattle,SuperSonics,1610612760,Atlanta,Hawks,1610612737,0,1,114,109,27.0,5.0,6.0,79.0,45.0,0.57,10.0,6.0,0.6,20.0,18.0,0.9,20.0,15.0,35.0,17.0,15.0,5.0,240.0,,,,,,,,,,,,,,,,,,20500792,Regular Season,,,
20500774,2006-02-15 21:00:00,Phoenix,Suns,1610612756,Denver,Nuggets,1610612743,0,1,116,101,33.0,1.0,6.0,90.0,46.0,0.511,25.0,14.0,0.56,10.0,10.0,1.0,40.0,13.0,53.0,19.0,22.0,15.0,240.0,,,,,,,,,,,,,,,,,,20500774,Regular Season,,,
20500733,2006-02-10 21:00:00,Phoenix,Suns,1610612756,Sacramento,Kings,1610612758,1,1,112,104,26.0,6.0,7.0,78.0,40.0,0.513,17.0,8.0,0.471,25.0,24.0,0.96,28.0,5.0,33.0,22.0,15.0,8.0,240.0,,,,,,,,,,,,,,,,,,20500733,Regular Season,,,
20500661,2006-02-01 19:00:00,Toronto,Raptors,1610612761,Washington,Wizards,1610612764,1,1,117,112,21.0,6.0,4.0,81.0,44.0,0.543,20.0,10.0,0.5,21.0,19.0,0.905,29.0,9.0,38.0,23.0,12.0,5.0,240.0,,,,,,,,,,,,,,,,,,20500661,Regular Season,,,
20500649,2006-01-30 19:30:00,Los Angeles,Clippers,1610612746,Miami,Heat,1610612748,0,0,114,118,23.0,5.0,1.0,83.0,45.0,0.542,11.0,7.0,0.636,18.0,17.0,0.944,23.0,8.0,31.0,29.0,14.0,-4.0,240.0,,,,,,,,,,,,,,,,,,20500649,Regular Season,,,
20500611,2006-01-25 21:00:00,Memphis,Grizzlies,1610612763,Minnesota,Timberwolves,1610612750,1,1,107,87,22.0,6.0,5.0,77.0,39.0,0.506,22.0,12.0,0.545,18.0,17.0,0.944,30.0,12.0,42.0,18.0,11.0,20.0,240.0,,,,,,,,,,,,,,,,,,20500611,Regular Season,,,
20500589,2006-01-22 20:00:00,Phoenix,Suns,1610612756,Seattle,SuperSonics,1610612760,1,0,149,152,35.0,16.0,6.0,111.0,57.0,0.514,38.0,18.0,0.474,17.0,17.0,1.0,27.0,13.0,40.0,30.0,15.0,-3.0,290.0,,,,,,,,,,,,,,,,,,20500589,Regular Season,,,
20500405,2005-12-28 19:00:00,Atlanta,Hawks,1610612737,Toronto,Raptors,1610612761,0,0,102,108,18.0,6.0,7.0,71.0,40.0,0.563,10.0,7.0,0.7,16.0,15.0,0.938,25.0,5.0,30.0,21.0,21.0,-6.0,240.0,,,,,,,,,,,,,,,,,,20500405,Regular Season,,,
20500255,2005-12-06 21:00:00,Phoenix,Suns,1610612756,Portland,Trail Blazers,1610612757,1,1,130,85,33.0,15.0,4.0,90.0,50.0,0.556,32.0,16.0,0.5,15.0,14.0,0.933,36.0,16.0,52.0,17.0,12.0,45.0,240.0,,,,,,,,,,,,,,,,,,20500255,Regular Season,,,
20500132,2005-11-19 19:00:00,Philadelphia,76ers,1610612755,Cleveland,Cavaliers,1610612739,1,0,120,123,28.0,4.0,10.0,91.0,48.0,0.527,9.0,4.0,0.444,22.0,20.0,0.909,27.0,6.0,33.0,23.0,10.0,-3.0,240.0,,,,,,,,,,,,,,,,,,20500132,Regular Season,,,
20500111,2005-11-16 19:30:00,Charlotte,Bobcats,1610612766,Indiana,Pacers,1610612754,1,1,122,90,23.0,5.0,17.0,78.0,41.0,0.526,18.0,11.0,0.611,32.0,29.0,0.906,30.0,5.0,35.0,25.0,11.0,32.0,240.0,,,,,,,,,,,,,,,,,,20500111,Regular Season,,,
10500049,2005-10-18 22:00:00,Los Angeles,Clippers,1610612746,Portland,Trail Blazers,1610612757,0,1,99,85,23.0,5.0,5.0,76.0,40.0,0.526,6.0,3.0,0.5,17.0,16.0,0.941,32.0,10.0,42.0,24.0,15.0,14.0,240.0,,,,,,,,,,,,,,,,,,10500049,Preseason,,,
10500005,2005-10-11 22:00:00,Dallas,Mavericks,1610612742,Sacramento,Kings,1610612758,0,1,96,83,17.0,4.0,9.0,63.0,35.0,0.556,1.0,1.0,1.0,27.0,25.0,0.926,27.0,9.0,36.0,23.0,26.0,13.0,240.0,,,,,,,,,,,,,,,,,,10500005,Preseason,,,
40400177,2005-05-07 21:30:00,Dallas,Mavericks,1610612742,Houston,Rockets,1610612745,1,1,116,76,21.0,10.0,7.0,80.0,41.0,0.513,16.0,8.0,0.5,28.0,26.0,0.929,36.0,16.0,52.0,19.0,14.0,40.0,240.0,,,,,,,,,,,,,,,,,,40400177,Playoffs,West - First Round,,7.0
20401205,2005-04-18 20:30:00,Houston,Rockets,1610612745,Los Angeles,Clippers,1610612746,1,1,115,90,28.0,3.0,7.0,76.0,40.0,0.526,26.0,13.0,0.5,24.0,22.0,0.917,29.0,10.0,39.0,21.0,15.0,25.0,240.0,,,,,,,,,,,,,,,,,,20401205,Regular Season,,,
20401192,2005-04-17 13:00:00,Charlotte,Bobcats,1610612766,Washington,Wizards,1610612764,0,0,104,106,28.0,0.0,11.0,83.0,42.0,0.506,5.0,2.0,0.4,19.0,18.0,0.947,27.0,10.0,37.0,24.0,18.0,-2.0,240.0,,,,,,,,,,,,,,,,,,20401192,Regular Season,,,
20401096,2005-04-05 19:00:00,New Jersey,Nets,1610612751,Cleveland,Cavaliers,1610612739,0,1,111,80,34.0,4.0,8.0,82.0,47.0,0.573,23.0,13.0,0.565,4.0,4.0,1.0,24.0,13.0,37.0,16.0,12.0,31.0,240.0,,,,,,,,,,,,,,,,,,20401096,Regular Season,,,
20401089,2005-04-03 18:00:00,Detroit,Pistons,1610612765,Toronto,Raptors,1610612761,0,1,113,103,28.0,6.0,5.0,76.0,44.0,0.579,15.0,7.0,0.467,20.0,18.0,0.9,33.0,8.0,41.0,19.0,15.0,10.0,240.0,,,,,,,,,,,,,,,,,,20401089,Regular Season,,,
20400838,2005-03-01 20:30:00,Houston,Rockets,1610612745,Chicago,Bulls,1610612741,0,1,119,89,29.0,3.0,8.0,81.0,45.0,0.556,14.0,9.0,0.643,21.0,20.0,0.952,33.0,7.0,40.0,26.0,10.0,30.0,240.0,,,,,,,,,,,,,,,,,,20400838,Regular Season,,,
20400837,2005-03-01 20:00:00,Milwaukee,Bucks,1610612749,Philadelphia,76ers,1610612755,1,0,111,118,22.0,5.0,6.0,73.0,37.0,0.507,12.0,5.0,0.417,35.0,32.0,0.914,26.0,7.0,33.0,22.0,17.0,-7.0,240.0,,,,,,,,,,,,,,,,,,20400837,Regular Season,,,
20400781,2005-02-17 22:30:00,Dallas,Mavericks,1610612742,Phoenix,Suns,1610612756,0,1,119,113,19.0,8.0,7.0,84.0,45.0,0.536,15.0,8.0,0.533,23.0,21.0,0.913,36.0,8.0,44.0,19.0,15.0,6.0,240.0,,,,,,,,,,,,,,,,,,20400781,Regular Season,,,
20400776,2005-02-16 19:30:00,New York,Knicks,1610612752,Milwaukee,Bucks,1610612749,1,1,108,90,25.0,1.0,11.0,75.0,42.0,0.56,13.0,6.0,0.462,19.0,18.0,0.947,32.0,9.0,41.0,22.0,15.0,18.0,240.0,,,,,,,,,,,,,,,,,,20400776,Regular Season,,,
20400741,2005-02-11 22:30:00,Dallas,Mavericks,1610612742,Sacramento,Kings,1610612758,0,1,115,113,22.0,3.0,8.0,78.0,42.0,0.538,6.0,3.0,0.5,31.0,28.0,0.903,27.0,10.0,37.0,23.0,15.0,2.0,240.0,,,,,,,,,,,,,,,,,,20400741,Regular Season,,,
20400699,2005-02-06 13:00:00,Toronto,Raptors,1610612761,Dallas,Mavericks,1610612742,1,0,113,122,26.0,0.0,7.0,79.0,41.0,0.519,22.0,12.0,0.545,21.0,19.0,0.905,25.0,8.0,33.0,26.0,17.0,-9.0,240.0,,,,,,,,,,,,,,,,,,20400699,Regular Season,,,
20400700,2005-02-06 13:00:00,Los Angeles,Clippers,1610612746,Philadelphia,76ers,1610612755,0,0,104,106,28.0,3.0,8.0,68.0,35.0,0.515,6.0,3.0,0.5,34.0,31.0,0.912,23.0,4.0,27.0,30.0,20.0,-2.0,240.0,,,,,,,,,,,,,,,,,,20400700,Regular Season,,,
20400661,2005-02-01 19:30:00,New Jersey,Nets,1610612751,Chicago,Bulls,1610612741,1,1,107,97,27.0,5.0,12.0,74.0,37.0,0.5,16.0,7.0,0.438,27.0,26.0,0.963,29.0,7.0,36.0,30.0,16.0,10.0,240.0,,,,,,,,,,,,,,,,,,20400661,Regular Season,,,
